season,abv,conference,division,w,l,games,win_pct,overall_rank,conf_rank,bench_mp,bench_players,bench_per_wmean,bench_per_mean,bench_ts_percent_wmean,bench_ts_percent_mean,bench_obpm_wmean,bench_obpm_mean,bench_dbpm_wmean,bench_dbpm_mean,bench_usg_percent_wmean,bench_usg_percent_mean,bench_a2t_perc_wmean,bench_a2t_perc_mean
2017,PHI,Eastern,Atlantic,28,54,82,0.34,17.0,8.0,1316.0,3,18.237841945288753,19.233333333333334,0.597112462006079,0.5966666666666667,0.26550151975683883,0.6333333333333333,0.6107902735562308,0.23333333333333325,18.915197568389058,20.13333333333333,1.106276595744681,1.09
2017,SAC,Western,Pacific,32,50,82,0.39,15.0,9.0,1127.0,3,10.678172138420585,10.699999999999998,0.5322271517302574,0.5333333333333333,-2.475687666370896,-2.5,-1.2047914818101153,-1.2,16.18952972493345,16.2,1.342369121561668,1.3299999999999998
2017,TOR,Eastern,Atlantic,51,31,82,0.62,3.0,1.0,1055.0,2,12.344644549763034,12.7,0.5284549763033175,0.53,-0.8504265402843602,-0.75,1.9845497630331752,2.0,13.309668246445499,13.75,2.0413744075829383,2.08
2017,WAS,Eastern,Southeast,49,33,82,0.6,6.0,3.0,975.0,2,12.782051282051281,12.2,0.5202666666666667,0.49,-0.580923076923077,-0.9999999999999999,-1.693128205128205,-1.6,19.745025641025638,19.0,2.129569230769231,2.615
2018,ATL,Eastern,Southeast,24,58,82,0.29,21.0,14.0,880.0,3,8.227954545454544,8.433333333333334,0.4703409090909091,0.4666666666666666,-3.935340909090909,-3.5,-0.4909090909090909,-0.7999999999999999,16.415340909090908,15.766666666666666,2.308977272727273,2.753333333333334
2018,BOS,Eastern,Atlantic,55,27,82,0.67,2.0,1.0,496.0,1,23.0,23.0,0.58,0.58,1.2,1.2,2.4,2.4,24.9,24.9,1.28,1.28
2018,BRK,Eastern,Atlantic,28,54,82,0.34,17.0,11.0,1533.0,5,13.307697325505545,12.280000000000001,0.5398369210697977,0.526,-1.7898238747553814,-2.3600000000000003,-0.5669928245270711,-0.72,21.181800391389434,22.660000000000004,1.0155316373124592,0.966
2018,CHI,Eastern,Central,27,55,82,0.33,18.0,12.0,2221.0,5,14.754029716343988,13.459999999999999,0.5326159387663215,0.524,0.19909950472760024,-0.6599999999999999,-0.635389464205313,-0.72,19.965826204412426,18.98,2.1075416479063485,2.124
2018,CHO,Eastern,Southeast,36,46,82,0.44,14.0,9.0,262.0,1,25.0,25.0,0.61,0.61,2.7,2.7,0.1,0.1,19.7,19.7,1.25,1.25
2018,CLE,Eastern,Central,50,32,82,0.61,4.0,3.0,1439.0,3,16.701945795691454,16.166666666666668,0.5583738707435718,0.5533333333333333,0.3544822793606671,0.06666666666666665,-1.2969423210562891,-1.5333333333333332,21.958999305072968,22.233333333333334,1.7381653926337732,1.6466666666666665
2018,DAL,Western,Southwest,24,58,82,0.29,21.0,8.0,1044.0,2,9.826436781609194,9.55,0.5542145593869732,0.5449999999999999,-2.486973180076628,-2.65,-0.914176245210728,-0.9,15.78505747126437,15.7,1.302758620689655,1.29
2018,DEN,Western,Northwest,46,36,82,0.56,8.0,4.0,810.0,2,11.476666666666665,11.05,0.5494814814814816,0.54,-1.2709876543209877,-1.35,-1.7658024691358025,-1.75,16.763703703703705,16.1,2.072530864197531,1.875
2018,DET,Eastern,Central,39,43,82,0.48,13.0,8.0,978.0,2,11.898568507157464,12.0,0.533803680981595,0.53,-2.243660531697342,-2.25,-0.41830265848670756,-0.44999999999999996,20.584355828220858,21.25,1.314642126789366,1.3399999999999999
2018,HOU,Western,Southwest,65,17,82,0.79,1.0,1.0,505.0,1,6.8,6.8,0.48,0.48,-3.3,-3.3,0.0,0.0,14.1,14.1,2.12,2.12
2018,IND,Eastern,Central,48,34,82,0.59,5.0,4.0,607.0,2,12.52833607907743,12.75,0.5211367380560132,0.52,-0.801153212520593,-0.75,-0.13179571663920922,-0.2,14.13970345963756,14.35,2.8352553542009886,2.75
2018,LAC,Western,Pacific,42,40,82,0.51,12.0,5.0,274.0,1,11.4,11.4,0.63,0.63,0.0,0.0,0.2,0.2,14.3,14.3,1.4,1.4
2018,LAL,Western,Pacific,35,47,82,0.43,15.0,6.0,684.0,2,10.833333333333334,9.850000000000001,0.5133333333333333,0.51,-1.7,-2.2,-2.8000000000000003,-2.1,24.2,21.95,1.3733333333333333,1.28
2018,MEM,Western,Southwest,22,60,82,0.27,23.0,9.0,744.0,2,14.42258064516129,14.5,0.5339516129032258,0.5349999999999999,-0.9846774193548385,-0.9500000000000001,1.4064516129032258,1.4,15.306451612903226,15.3,1.3804032258064516,1.385
2018,MIA,Eastern,Southeast,44,38,82,0.54,9.0,5.0,1050.0,3,12.110571428571427,11.9,0.5160952380952382,0.5266666666666667,-2.9365714285714284,-3.0,-0.16657142857142856,-0.19999999999999998,21.72495238095238,19.96666666666667,2.017095238095238,2.1166666666666667
2018,MIL,Eastern,Central,44,38,82,0.54,9.0,5.0,406.0,1,17.1,17.1,0.62,0.62,-0.3,-0.3,-1.8000000000000003,-1.8,13.900000000000002,13.9,1.6,1.6
2018,NOP,Western,Southwest,48,34,82,0.59,5.0,2.0,626.0,2,13.042012779552714,12.549999999999999,0.532555910543131,0.53,-2.8880191693290738,-3.1500000000000004,-0.24361022364217252,-0.25,16.362460063897764,16.65,0.5302236421725239,0.52
2018,NYK,Eastern,Atlantic,29,53,82,0.35,16.0,10.0,1734.0,5,11.17226066897347,11.220000000000002,0.4955651672433679,0.504,-2.4207035755478663,-2.4799999999999995,0.04821222606689736,0.06000000000000001,18.20017301038062,17.919999999999998,1.8591810841983851,1.7419999999999998
2018,ORL,Eastern,Southeast,25,57,82,0.3,20.0,13.0,1105.0,3,7.676832579185522,7.066666666666667,0.4495022624434389,0.4466666666666667,-4.403619909502263,-4.566666666666666,0.2090497737556559,-0.4333333333333334,15.844796380090498,16.066666666666666,1.42579185520362,1.6433333333333333
2018,PHI,Eastern,Atlantic,52,30,82,0.63,3.0,2.0,1291.0,2,14.371649883811,14.399999999999999,0.5913787761425252,0.585,-0.5149496514329976,-0.6,-0.585437645236251,-0.55,19.92873741285825,19.950000000000003,1.2129512006196748,1.225
2018,PHO,Western,Pacific,21,61,82,0.26,24.0,10.0,2137.0,6,14.060973327094057,13.033333333333331,0.5407814693495555,0.5266666666666667,-0.8948993916705662,-1.2833333333333332,-0.29241927936359385,-0.44999999999999996,17.714599906410857,17.383333333333336,2.0921431913897988,2.1199999999999997
2018,SAC,Western,Pacific,27,55,82,0.33,18.0,7.0,663.0,2,10.002714932126697,9.85,0.5126395173453997,0.51,-3.599095022624434,-3.65,0.08959276018099553,0.050000000000000044,13.799095022624433,13.85,1.1202865761689291,1.125
2018,UTA,Western,Northwest,48,34,82,0.59,5.0,2.0,744.0,1,10.8,10.8,0.5,0.5,-1.9,-1.9,0.2,0.2,21.3,21.3,1.25,1.25
2018,WAS,Eastern,Southeast,43,39,82,0.52,11.0,7.0,225.0,1,14.9,14.9,0.53,0.53,-0.1,-0.1,-1.5,-1.5,19.1,19.1,3.3,3.3
2019,ATL,Eastern,Southeast,29,53,82,0.35,21.0,8.0,509.0,2,10.15599214145383,9.649999999999999,0.5259135559921414,0.515,-2.9408644400785855,-3.05,-0.7996070726915521,-0.75,14.801178781925342,14.95,1.3981335952848726,1.415
2019,BRK,Eastern,Atlantic,42,40,82,0.51,11.0,4.0,211.0,1,8.1,8.1,0.49,0.49,-3.6,-3.6,0.4,0.4,20.0,20.0,1.2,1.2
2019,CHI,Eastern,Central,22,60,82,0.27,22.0,9.0,1077.0,2,13.042896935933147,13.1,0.5249303621169916,0.525,-1.4771587743732588,-1.45,-1.8423398328690805,-1.85,21.430362116991642,21.5,1.1672980501392758,1.165
2019,CLE,Eastern,Central,19,63,82,0.23,23.0,10.0,2453.0,7,10.159722788422338,9.77142857142857,0.5209580105992663,0.5228571428571428,-2.335792906644924,-2.414285714285714,-1.799673868732165,-1.7714285714285718,16.327231960864246,15.914285714285715,1.4508275580921322,1.2685714285714285
2019,DAL,Western,Southwest,33,49,82,0.4,17.0,11.0,1235.0,3,14.096923076923078,13.366666666666665,0.5525991902834009,0.5399999999999999,0.05085020242914994,-0.5333333333333333,-0.8736842105263158,-0.6333333333333332,18.635303643724697,18.3,3.839676113360324,3.5833333333333335
2019,DET,Eastern,Central,41,41,82,0.5,12.0,5.0,563.0,1,10.2,10.2,0.51,0.51,-2.9,-2.9,0.8,0.8,13.7,13.7,1.12,1.12
2019,GSW,Western,Pacific,57,25,82,0.7,3.0,1.0,410.0,1,15.3,15.3,0.72,0.72,-0.6,-0.6,1.7,1.7,11.1,11.1,1.71,1.71
2019,HOU,Western,Southwest,53,29,82,0.65,4.0,2.0,992.0,2,15.83125,14.05,0.5583870967741935,0.54,-0.7409274193548387,-1.35,-0.9068548387096774,-0.7000000000000001,17.434879032258067,16.549999999999997,1.0982459677419356,1.235
2019,LAC,Western,Pacific,48,34,82,0.59,9.0,6.0,1881.0,5,12.062892078681553,10.580000000000002,0.5472301967038808,0.5399999999999999,-2.0861775651249337,-2.5799999999999996,-0.49643806485911746,-0.8,16.184582668793194,16.22,1.367878787878788,1.3800000000000001
2019,LAL,Western,Pacific,37,45,82,0.45,15.0,9.0,1445.0,4,14.335570934256056,14.35,0.5718892733564013,0.5700000000000001,-1.1915570934256055,-1.15,0.14325259515570934,0.125,19.48152249134948,19.799999999999997,1.5329342560553634,1.55
2019,MEM,Western,Southwest,33,49,82,0.4,17.0,11.0,2890.0,7,11.282802768166091,9.599999999999998,0.49316262975778546,0.47285714285714286,-2.410795847750865,-3.314285714285714,-0.49083044982698965,-0.7999999999999998,19.39083044982699,18.642857142857142,2.0884221453287197,1.7957142857142858
2019,MIA,Eastern,Southeast,39,43,82,0.48,13.0,6.0,694.0,2,10.05763688760807,9.2,0.540720461095101,0.53,-1.3727665706051875,-2.15,0.7144092219020173,0.5,15.920028818443804,15.25,1.7680115273775217,1.5
2019,MIL,Eastern,Central,60,22,82,0.73,1.0,1.0,411.0,1,9.1,9.1,0.51,0.51,-2.8,-2.8,0.6,0.6,15.099999999999998,15.1,1.57,1.57
2019,MIN,Western,Northwest,36,46,82,0.44,16.0,10.0,651.0,2,12.929032258064515,12.5,0.5860215053763441,0.585,-0.396774193548387,-0.55,-0.6580645161290323,-0.75,15.123655913978494,14.95,1.7278494623655913,1.83
2019,NOP,Western,Southwest,33,49,82,0.4,17.0,11.0,624.0,2,7.691666666666667,7.9,0.5120833333333333,0.51,-3.5979166666666664,-3.65,-0.016666666666666677,-0.1,14.902083333333334,15.85,1.17625,1.17
2019,NYK,Eastern,Atlantic,17,65,82,0.21,25.0,11.0,969.0,3,13.131578947368421,12.800000000000002,0.5462951496388029,0.5433333333333333,-0.7131062951496389,-0.8666666666666666,-0.8149638802889577,-0.9,18.302889576883384,18.233333333333334,2.485510835913313,2.3866666666666667
2019,OKC,Western,Northwest,49,33,82,0.6,8.0,5.0,387.0,1,10.4,10.4,0.48,0.48,-2.8,-2.8,0.1,0.1,18.0,18.0,2.67,2.67
2019,PHI,Eastern,Atlantic,51,31,82,0.62,6.0,3.0,2147.0,6,11.491057289240802,12.266666666666667,0.5287517466231951,0.5316666666666667,-1.7206800186306472,-1.5166666666666666,-0.5073591057289241,-0.35000000000000003,16.68421052631579,17.0,1.9162785281788541,2.0483333333333333
2019,PHO,Western,Pacific,19,63,82,0.23,23.0,14.0,278.0,1,4.6,4.6,0.42,0.42,-4.5,-4.5,-1.8999999999999997,-1.9,12.1,12.1,1.38,1.38
2019,POR,Western,Northwest,53,29,82,0.65,4.0,2.0,1171.0,2,16.40913748932536,17.2,0.5762339880444065,0.5800000000000001,0.18010247651579855,0.45000000000000007,-0.7372331340734415,-0.8,19.404355251921434,19.85,1.4052775405636209,1.34
2019,SAC,Western,Pacific,39,43,82,0.48,13.0,8.0,664.0,2,11.295180722891565,11.25,0.5459036144578313,0.545,-2.1879518072289157,-2.2,0.8481927710843374,0.8,13.144578313253012,13.25,1.8596385542168674,1.825
2019,SAS,Western,Southwest,48,34,82,0.59,9.0,6.0,330.0,1,18.0,18.0,0.54,0.54,1.6,1.6,2.3,2.3,15.8,15.8,3.8,3.8
2019,TOR,Eastern,Atlantic,58,24,82,0.71,2.0,2.0,777.0,2,8.421364221364222,8.45,0.5087001287001287,0.515,-4.957271557271557,-4.9,0.861003861003861,1.05,15.151351351351352,14.55,2.0,2.0
2019,UTA,Western,Northwest,50,32,82,0.61,7.0,4.0,269.0,1,12.4,12.4,0.55,0.55,-0.4,-0.4,-0.2,-0.2,23.2,23.2,1.33,1.33
2019,WAS,Eastern,Southeast,32,50,82,0.39,20.0,7.0,2453.0,4,12.654626987362414,12.85,0.5444150020383205,0.5449999999999999,-1.694659600489197,-1.5999999999999999,-0.9788830004076642,-0.95,20.190460660415816,20.2,1.2068895230330208,1.3
2022,BOS,Eastern,Atlantic,51,31,82,0.62,4.0,2.0,1106.0,2,14.356871609403255,14.95,0.5826401446654612,0.6000000000000001,-1.2578661844484627,-1.2,0.6421338155515371,0.7,17.34719710669078,17.0,2.3905515370705244,2.175
2022,BRK,Eastern,Atlantic,44,38,82,0.54,11.0,7.0,1554.0,4,14.591891891891892,13.399999999999999,0.5037773487773487,0.4875,-1.5649292149292147,-2.05,-0.5715572715572715,-0.5,18.194723294723296,17.7,1.7077670527670528,1.8050000000000002
2022,CHI,Eastern,Central,46,36,82,0.56,10.0,6.0,948.0,4,11.835021097046415,11.15,0.5608649789029536,0.5599999999999999,-2.469409282700422,-2.75,-1.5683544303797468,-1.7249999999999999,14.279113924050634,14.150000000000002,1.094620253164557,1.1125
2022,CHO,Eastern,Southeast,43,39,82,0.52,13.0,9.0,743.0,2,20.019919246298787,18.85,0.6375773889636609,0.615,1.804172274562584,1.25,-1.3305518169582773,-1.7000000000000002,21.210632570659488,22.75,2.2524226110363395,2.2750000000000004
2022,CLE,Eastern,Central,44,38,82,0.54,11.0,7.0,408.0,1,13.9,13.9,0.57,0.57,-0.7,-0.7,1.0,1.0,16.2,16.2,3.06,3.06
2022,DAL,Western,Southwest,52,30,82,0.63,3.0,2.0,956.0,2,16.50334728033473,15.1,0.5943933054393306,0.5800000000000001,1.7757322175732215,1.2,-0.028033472803347278,-0.09999999999999999,20.50753138075314,19.5,3.160041841004184,3.25
2022,DEN,Western,Northwest,48,34,82,0.59,8.0,4.0,516.0,2,10.064341085271316,10.7,0.5282170542635659,0.56,-2.2837209302325583,-1.95,0.351937984496124,0.04999999999999999,14.790697674418604,14.6,2.1331007751937987,2.06
2022,DET,Eastern,Central,23,59,82,0.28,24.0,13.0,873.0,2,14.804467353951889,14.399999999999999,0.6019358533791523,0.605,-0.3458190148911799,-0.45,-0.5928980526918671,-0.55,17.33928980526919,16.8,1.2228407789232532,1.24
2022,HOU,Western,Southwest,20,62,82,0.24,26.0,12.0,1721.0,5,10.271005229517723,10.0,0.5159558396281232,0.506,-3.187914003486345,-3.4200000000000004,-0.8728646135967459,-0.72,16.84148750726322,16.419999999999998,1.4664439279488672,1.582
2022,IND,Eastern,Central,25,57,82,0.3,22.0,12.0,1932.0,4,13.988146997929606,12.875,0.5349223602484472,0.525,-0.7207556935817804,-1.375,-0.4762422360248447,-0.65,17.596273291925467,17.425,2.453245341614907,2.285
2022,LAC,Western,Pacific,42,40,82,0.51,14.0,5.0,509.0,1,19.4,19.4,0.68,0.68,1.9,1.9,2.2,2.2,16.7,16.7,1.43,1.43
2022,LAL,Western,Pacific,33,49,82,0.4,19.0,8.0,1435.0,4,8.923135888501744,9.075,0.5091289198606271,0.5075000000000001,-3.004250871080139,-3.0999999999999996,-0.9183275261324042,-0.95,13.459233449477352,13.899999999999999,2.1191707317073174,2.0525
2022,MIA,Eastern,Southeast,53,29,82,0.65,2.0,1.0,542.0,2,10.67490774907749,10.65,0.5364944649446495,0.535,-2.265313653136532,-2.35,-0.03985239852398523,0.0,17.808856088560884,17.5,2.218929889298893,2.335
2022,MIL,Eastern,Central,51,31,82,0.62,4.0,2.0,2025.0,7,11.010172839506174,10.642857142857142,0.5288790123456789,0.5199999999999999,-2.435654320987654,-2.7142857142857144,-0.7316049382716049,-0.7571428571428571,15.971407407407407,16.185714285714287,2.2194814814814814,2.132857142857143
2022,NOP,Western,Southwest,36,46,82,0.44,16.0,6.0,618.0,2,9.262135922330097,9.2,0.5237864077669901,0.53,-2.4414239482200646,-2.4,-0.9310679611650485,-0.8999999999999999,18.04190938511327,17.55,1.4524595469255663,1.4100000000000001
2022,NYK,Eastern,Atlantic,37,45,82,0.45,15.0,10.0,1413.0,3,14.262915782024063,13.866666666666667,0.5604741684359519,0.5633333333333334,-0.5020523708421797,-0.9333333333333332,1.495116772823779,1.5,15.891436659589525,16.2,1.7659306440198161,1.5233333333333334
2022,OKC,Western,Northwest,24,58,82,0.29,23.0,11.0,886.0,2,13.475169300225733,13.5,0.6122686230248308,0.615,-1.7028216704288939,-1.75,-1.037584650112867,-1.05,15.78939051918736,15.7,1.7397291196388263,1.7
2022,ORL,Eastern,Southeast,22,60,82,0.27,25.0,14.0,555.0,2,12.218918918918918,9.9,0.4778378378378379,0.46,-2.4891891891891893,-3.5,-0.33783783783783783,-0.6499999999999999,23.74054054054054,22.15,1.7621621621621621,1.45
2022,PHI,Eastern,Atlantic,51,31,82,0.62,4.0,2.0,214.0,1,16.5,16.5,0.62,0.62,-1.6,-1.6,-1.4,-1.4,16.0,16.0,0.5,0.5
2022,PHO,Western,Pacific,64,18,82,0.78,1.0,1.0,1302.0,3,13.6826420890937,14.066666666666668,0.5515668202764977,0.55,-1.6525345622119816,-1.5999999999999999,0.3242703533026114,0.2333333333333333,17.98847926267281,18.5,1.311720430107527,1.3566666666666667
2022,POR,Western,Northwest,27,55,82,0.33,21.0,10.0,677.0,2,10.779025110782865,10.45,0.5110930576070901,0.505,-3.7683899556868536,-3.9,-1.6183161004431312,-1.65,16.042688330871492,16.05,1.2636632200886262,1.27
2022,SAC,Western,Pacific,30,52,82,0.37,20.0,9.0,1534.0,3,14.090743155149935,14.033333333333333,0.5543285528031292,0.5499999999999999,-0.22314211212516302,-0.2333333333333333,-0.6727509778357236,-0.7666666666666666,18.37633637548892,18.46666666666667,1.916975228161669,1.9566666666666668
2022,SAS,Western,Southwest,34,48,82,0.41,18.0,7.0,1385.0,3,16.098772563176894,16.333333333333332,0.5809530685920578,0.58,-0.26433212996389893,-0.19999999999999996,0.732202166064982,0.8333333333333334,19.210324909747293,19.2,1.6687148014440434,1.6900000000000002
2022,TOR,Eastern,Atlantic,48,34,82,0.59,8.0,5.0,475.0,1,15.8,15.8,0.53,0.53,-0.2,-0.2,2.2,2.2,16.0,16.0,2.12,2.12
2022,UTA,Western,Northwest,49,33,82,0.6,7.0,3.0,984.0,3,14.116361788617887,14.866666666666667,0.6448475609756097,0.6633333333333332,0.3470528455284553,0.06666666666666665,0.6405487804878048,0.6,13.796646341463417,13.9,1.3178556910569106,1.09
2022,WAS,Eastern,Southeast,35,47,82,0.43,17.0,11.0,1470.0,3,15.308027210884356,15.333333333333334,0.5456462585034014,0.5533333333333333,-0.8921768707482993,-0.8999999999999999,-0.4600680272108843,-0.4333333333333333,17.894149659863945,17.4,3.2236462585034014,3.22
2023,ATL,Eastern,Southeast,41,41,82,0.5,16.0,7.0,1317.0,3,10.446165527714504,9.133333333333333,0.5309339407744875,0.5066666666666667,-1.2702353834472286,-2.233333333333333,-0.718299164768413,-0.5333333333333333,15.119058466211085,14.333333333333334,2.1684586180713743,2.2266666666666666
2023,BOS,Eastern,Atlantic,57,25,82,0.7,2.0,2.0,323.0,1,11.6,11.6,0.62,0.62,-1.5,-1.5,0.10000000000000002,0.1,14.0,14.0,1.2,1.2
2023,BRK,Eastern,Atlantic,45,37,82,0.55,8.0,5.0,775.0,2,12.976129032258065,12.5,0.5726451612903226,0.5700000000000001,-1.5470967741935484,-1.6,-0.4161290322580645,-0.35,18.950967741935482,18.25,1.6545806451612906,1.685
2023,CHO,Eastern,Southeast,27,55,82,0.33,25.0,12.0,428.0,1,13.8,13.8,0.57,0.57,0.3,0.3,-0.8,-0.8,19.5,19.5,2.25,2.25
2023,DAL,Western,Southwest,38,44,82,0.46,19.0,11.0,630.0,2,10.058730158730159,9.9,0.5119047619047619,0.51,-3.164285714285714,-3.25,-0.19126984126984126,-0.15000000000000002,15.635714285714286,15.549999999999999,2.2976190476190474,2.25
2023,DEN,Western,Northwest,53,29,82,0.65,4.0,1.0,524.0,2,10.095419847328245,10.4,0.5073854961832062,0.515,-4.034732824427482,-4.1,-1.6520992366412215,-1.75,19.782824427480918,19.5,1.6371564885496184,1.375
2023,DET,Eastern,Central,17,65,82,0.21,27.0,13.0,762.0,2,10.23005249343832,10.25,0.5402099737532808,0.54,-2.951049868766404,-2.95,-1.302099737532808,-1.2999999999999998,18.62795275590551,18.65,0.9559448818897639,0.9550000000000001
2023,GSW,Western,Pacific,44,38,82,0.54,10.0,5.0,262.0,1,17.1,17.1,0.66,0.66,-1.3,-1.3,-0.5,-0.5,20.0,20.0,1.0,1.0
2023,IND,Eastern,Central,35,47,82,0.43,21.0,9.0,591.0,1,14.399999999999999,14.4,0.59,0.59,0.4,0.4,-2.2,-2.2,21.2,21.2,1.62,1.62
2023,LAC,Western,Pacific,44,38,82,0.54,10.0,5.0,705.0,2,16.51148936170213,15.8,0.6755744680851063,0.64,-0.46283687943262414,-0.7,0.5316312056737588,0.25,18.20269503546099,20.1,1.4823687943262414,1.5550000000000002
2023,LAL,Western,Pacific,43,39,82,0.52,13.0,7.0,1246.0,2,11.45561797752809,11.45,0.5601284109149278,0.56,-1.9990369181380419,-2.0,0.6540128410914928,0.6499999999999999,16.686516853932584,16.7,1.2257223113964686,1.225
2023,MEM,Western,Southwest,51,31,82,0.62,5.0,2.0,590.0,1,16.0,16.0,0.76,0.76,3.0,3.0,-0.2,-0.2,13.7,13.7,3.29,3.29
2023,MIA,Eastern,Southeast,44,38,82,0.54,10.0,6.0,1080.0,4,13.736018518518518,13.950000000000001,0.5866666666666667,0.5950000000000001,-1.5431481481481482,-1.725,0.10944444444444448,0.125,17.758518518518517,17.675,1.534564814814815,1.4600000000000002
2023,MIL,Eastern,Central,58,24,82,0.71,1.0,1.0,525.0,2,12.90857142857143,12.2,0.5953333333333334,0.585,-1.556190476190476,-2.25,0.7123809523809524,0.55,14.221904761904762,14.65,2.580095238095238,2.09
2023,MIN,Western,Northwest,42,40,82,0.51,14.0,8.0,624.0,2,8.13974358974359,7.9,0.5,0.5,-3.4878205128205124,-3.65,-0.9294871794871795,-1.0,16.827564102564104,16.75,2.598076923076923,2.45
2023,NOP,Western,Southwest,42,40,82,0.51,14.0,8.0,533.0,1,9.9,9.9,0.55,0.55,-2.9,-2.9,1.5,1.5,14.5,14.5,1.6,1.6
2023,NYK,Eastern,Atlantic,47,35,82,0.57,7.0,4.0,1985.0,4,12.11521410579345,11.175,0.5750579345088161,0.5475,-1.2560201511335012,-1.7500000000000002,0.5002518891687657,0.125,16.608564231738036,17.700000000000003,1.918206549118388,1.8475
2023,OKC,Western,Northwest,40,42,82,0.49,18.0,10.0,545.0,2,13.2548623853211,13.25,0.5901100917431192,0.5900000000000001,-2.145871559633028,-2.1500000000000004,-0.3497247706422018,-0.35,19.501284403669725,19.5,0.8051743119266056,0.8049999999999999
2023,ORL,Eastern,Southeast,34,48,82,0.41,23.0,11.0,1134.0,3,12.565961199294533,13.766666666666667,0.5424514991181657,0.5566666666666666,-1.483862433862434,-1.1666666666666667,0.6858024691358026,0.7000000000000001,14.78915343915344,15.199999999999998,2.0297707231040567,1.9833333333333334
2023,PHI,Eastern,Atlantic,54,28,82,0.66,3.0,3.0,419.0,1,12.5,12.5,0.58,0.58,-2.5,-2.5,-0.10000000000000002,-0.1,16.1,16.1,1.6000000000000003,1.6
2023,PHO,Western,Pacific,45,37,82,0.55,8.0,4.0,946.0,3,13.23646934460888,12.966666666666667,0.5179915433403806,0.51,-1.434249471458774,-1.6333333333333335,0.5519027484143763,0.5666666666666668,18.6992600422833,18.266666666666666,4.643816067653277,4.426666666666667
2023,POR,Western,Northwest,33,49,82,0.4,24.0,13.0,1611.0,4,9.81353196772191,9.675,0.5153569211669771,0.5325,-3.140782122905028,-3.2,-0.20080695220360034,-0.375,14.745872129112351,14.150000000000002,2.4369459962756053,2.7874999999999996
2023,SAC,Western,Pacific,48,34,82,0.59,6.0,3.0,306.0,1,10.0,10.0,0.57,0.57,-2.3,-2.3,-0.1,-0.1,11.7,11.7,2.5,2.5
2023,SAS,Western,Southwest,22,60,82,0.27,26.0,14.0,1691.0,4,13.95002956830278,13.925,0.5690479006505027,0.5725,-0.5580130100532231,-0.675,-1.703370786516854,-1.775,17.859846244825548,17.725,2.02725606150207,1.8975
2023,TOR,Eastern,Atlantic,41,41,82,0.5,16.0,7.0,470.0,2,9.9,9.9,0.47755319148936165,0.475,-2.844893617021276,-2.8499999999999996,0.7204255319148937,0.7,13.503829787234041,13.8,5.775531914893617,5.75
2023,UTA,Western,Northwest,37,45,82,0.45,20.0,12.0,1436.0,4,12.813857938718664,11.225,0.5867130919220056,0.575,-1.8706128133704734,-2.5,0.4522284122562673,0.02499999999999994,15.952019498607244,15.325,2.4126810584958216,2.1525
2023,WAS,Eastern,Southeast,35,47,82,0.43,21.0,9.0,423.0,1,7.2,7.2,0.45,0.45,-5.8,-5.8,-1.7,-1.7,20.5,20.5,1.67,1.67
2024,ATL,Eastern,Southeast,36,46,82,0.44,17.0,8.0,398.0,2,7.8311557788944715,7.85,0.4606030150753769,0.45999999999999996,-4.198492462311558,-4.199999999999999,0.10452261306532666,0.1,17.223115577889445,17.299999999999997,2.2030653266331655,2.21
2024,BOS,Eastern,Atlantic,64,18,82,0.78,1.0,1.0,607.0,2,18.5665568369028,18.1,0.6238879736408567,0.62,-0.36738056013179565,-0.45,1.1902800658978583,1.2000000000000002,14.597858319604612,14.35,2.271202635914333,2.365
2024,BRK,Eastern,Atlantic,32,50,82,0.39,18.0,9.0,729.0,2,15.234156378600824,15.25,0.6004526748971194,0.6,-0.6522633744855967,-0.65,1.478875171467764,1.5,13.609053497942387,13.6,2.1396844993141286,2.155
2024,CHI,Eastern,Central,39,43,82,0.48,16.0,7.0,268.0,1,5.0,5.0,0.46,0.46,-5.4,-5.4,-2.0,-2.0,15.800000000000002,15.8,1.5,1.5
2024,CHO,Eastern,Southeast,21,61,82,0.26,23.0,11.0,2407.0,5,11.792604902368092,11.120000000000001,0.5790112172829247,0.5660000000000001,-2.1653095139177396,-2.8600000000000003,-0.38637307852098046,-0.2,15.87831325301205,14.239999999999998,1.8704113003739093,2.048
2024,DAL,Western,Southwest,50,32,82,0.61,5.0,4.0,860.0,2,21.941046511627906,19.45,0.7148837209302326,0.6699999999999999,1.1496511627906978,0.050000000000000044,2.2976744186046507,1.4,15.876395348837208,15.45,1.5448837209302324,1.5
2024,DET,Eastern,Central,14,68,82,0.17,26.0,13.0,2969.0,8,10.137015830245875,9.850000000000001,0.5265813405186932,0.5325,-3.0138430447962277,-3.025,-0.5428427079824857,-0.5125,16.939609296059277,16.4,1.7061737958908725,1.71375
2024,GSW,Western,Pacific,46,36,82,0.56,13.0,8.0,296.0,1,6.2,6.2,0.47000000000000003,0.47,-4.0,-4.0,-0.7,-0.7,11.3,11.3,3.2,3.2
2024,HOU,Western,Southwest,41,41,82,0.5,15.0,9.0,480.0,1,17.1,17.1,0.53,0.53,-0.4,-0.4,2.0,2.0,19.8,19.8,1.3300000000000003,1.33
2024,IND,Eastern,Central,47,35,82,0.57,10.0,4.0,387.0,2,9.827906976744185,9.95,0.54,0.54,-2.432558139534884,-2.4,-2.2,-2.2,18.699224806201553,18.9,2.5211627906976743,2.465
