season,player_id,abv,per,ts_percent,obpm,dbpm,usg_percent,gs,g,ast_per_game,tov_per_game,mp_per_game,w,l,playoffs,a2t_perc,team_win_perc,role,experience
2004,hinriki01,CHI,13.1,0.51,-0.5,-0.4,18.2,66.0,76,6.8,2.7,35.6,23,59,False,2.52,0.28,S,0
2004,hoibefr01,MIN,13.6,0.61,0.2,1.9,12.5,3.0,79,1.4,0.6,22.8,58,24,True,2.33,0.71,R,8
2004,horryro01,SAS,14.5,0.5,0.0,2.7,16.1,1.0,81,1.2,0.7,15.9,57,25,True,1.71,0.7,R,11
2004,houseed01,LAC,12.0,0.44,-1.0,-0.3,19.8,10.0,60,2.5,1.1,19.8,28,54,False,2.27,0.34,R,3
2004,houstal01,NYK,14.8,0.54,1.1,-1.6,24.7,50.0,50,2.0,2.0,36.0,39,43,True,1.0,0.48,S,10
2004,howarjo01,DAL,15.7,0.48,0.2,-0.2,18.2,29.0,67,1.4,1.0,23.7,52,30,True,1.4,0.63,R,0
2004,howarju01,ORL,15.6,0.51,-0.3,-2.5,23.9,77.0,81,2.0,2.2,35.5,21,61,False,0.91,0.26,S,9
2004,hudsotr01,MIN,12.5,0.49,0.1,-2.1,23.9,1.0,29,2.4,1.2,17.3,58,24,True,2.0,0.71,B,6
2004,hughela01,WAS,17.6,0.5,1.7,-0.7,28.1,61.0,61,2.4,2.5,33.8,25,57,False,0.96,0.3,S,5
2004,hunteli01,DET,9.0,0.4,-3.4,3.1,12.8,8.0,33,2.6,1.0,20.0,54,28,True,2.6,0.66,R,10
2004,ilgauzy01,CLE,20.2,0.54,1.1,-0.2,23.1,81.0,81,1.3,2.0,31.3,35,47,False,0.65,0.43,S,6
2004,iversal01,PHI,19.3,0.48,2.7,-0.6,35.3,47.0,48,6.8,4.4,42.5,33,49,False,1.55,0.4,S,7
2004,jacksbo01,SAC,19.2,0.54,3.1,-1.0,26.8,0.0,50,2.1,1.3,23.7,55,27,True,1.62,0.67,R,6
2004,jacksji01,HOU,12.2,0.54,-0.4,1.0,17.3,80.0,80,2.8,2.2,39.0,45,37,True,1.27,0.55,S,11
2004,jacksma02,PHI,13.2,0.5,-0.9,-1.2,18.1,13.0,22,0.8,1.1,27.2,33,49,False,0.73,0.4,S,3
2004,jacksst02,ATL,16.1,0.52,1.0,-0.8,25.0,78.0,80,3.1,2.8,36.8,28,54,False,1.11,0.34,S,3
2004,jacobca01,PHO,9.6,0.57,-1.2,-0.6,11.8,13.0,78,1.3,0.9,23.4,29,53,False,1.44,0.35,R,1
2004,jamesje01,SEA,11.3,0.54,-4.6,-0.1,18.0,24.0,65,0.5,1.3,15.2,37,45,False,0.38,0.45,R,5
2004,jamesle01,CLE,18.3,0.49,2.3,-0.6,28.2,79.0,79,5.9,3.5,39.5,35,47,False,1.69,0.43,S,0
2004,jamesmi01,BOS,14.4,0.53,0.4,-0.1,17.1,55.0,55,4.4,1.5,30.6,36,46,True,2.93,0.44,S,2
2004,jamesmi01,DET,14.3,0.51,-1.3,1.3,18.4,0.0,26,3.7,1.6,19.7,54,28,True,2.31,0.66,B,2
2004,jamisan01,DAL,21.2,0.58,3.3,-1.5,20.7,2.0,82,0.9,1.0,29.0,52,30,True,0.9,0.63,R,5
2004,jaricma01,LAC,12.6,0.48,-0.6,0.0,16.0,50.0,58,4.8,2.0,30.3,28,54,False,2.4,0.34,S,1
2004,jefferi01,NJN,18.1,0.57,1.9,0.4,22.8,82.0,82,3.8,2.4,38.2,47,35,True,1.58,0.57,S,2
2004,jeffrja01,WAS,8.7,0.43,-3.6,-1.0,15.1,38.0,82,1.1,1.3,23.3,25,57,False,0.85,0.3,R,1
2004,johnsan02,IND,11.6,0.5,-1.6,1.2,15.6,7.0,73,2.8,1.0,21.9,61,21,True,2.8,0.74,R,6
2004,johnsbr01,ORL,2.6,0.32,-6.1,-1.7,12.5,4.0,20,0.6,0.7,14.5,21,61,False,0.86,0.26,B,0
2004,johnsde03,NYK,11.5,0.51,-1.3,-0.6,20.5,1.0,21,0.5,0.8,13.7,39,43,True,0.62,0.48,B,3
2004,johnsjo02,PHO,13.9,0.49,0.1,-1.4,21.6,77.0,82,4.4,2.4,40.6,29,53,False,1.83,0.35,S,2
2004,johnsli01,CHI,9.6,0.39,-4.4,1.1,15.6,20.0,41,0.7,0.9,17.9,23,59,False,0.78,0.28,R,0
2004,jonesda01,MIL,14.2,0.52,2.0,-1.9,14.8,26.0,82,5.8,1.3,24.6,41,41,True,4.46,0.5,R,5
2004,jonesed02,MIA,16.7,0.54,2.2,0.2,22.5,81.0,81,3.2,1.6,37.0,42,40,True,2.0,0.51,S,9
2004,jonesfr01,IND,11.8,0.53,-1.7,1.9,14.1,2.0,81,2.1,0.9,18.6,61,21,True,2.33,0.74,R,1
2004,kiddja01,NJN,19.7,0.48,3.4,1.3,24.6,66.0,67,9.2,3.2,36.6,47,35,True,2.87,0.57,S,9
2004,kirilan01,UTA,22.6,0.56,5.0,2.9,21.9,78.0,78,3.1,2.8,37.1,42,40,False,1.11,0.51,S,2
2004,kittlke01,NJN,14.7,0.53,0.4,1.2,18.4,82.0,82,2.5,1.2,34.7,47,35,True,2.08,0.57,S,7
2004,knighbr01,WAS,12.2,0.45,-3.3,2.1,14.3,12.0,32,3.2,1.4,18.7,25,57,False,2.29,0.3,R,6
2004,knighbr01,MIL,15.8,0.5,-1.3,2.0,15.8,1.0,21,4.7,1.2,20.0,41,41,True,3.92,0.5,B,6
2004,kukocto01,MIL,16.1,0.52,1.5,0.5,21.0,0.0,73,2.7,1.5,20.8,41,41,True,1.8,0.5,R,10
2004,laettch01,WAS,14.5,0.51,-0.7,1.2,14.4,18.0,48,1.9,0.9,20.5,25,57,False,2.11,0.3,R,11
2004,lafrera01,BOS,16.8,0.51,0.7,-0.2,19.5,1.0,17,1.4,0.6,19.3,36,46,True,2.33,0.44,B,5
2004,lampema01,PHO,12.2,0.51,-2.8,-2.0,21.9,0.0,21,0.4,0.7,10.7,29,53,False,0.57,0.35,B,0
2004,lenarvo01,DEN,13.5,0.51,0.0,-1.4,21.9,70.0,73,2.1,1.4,30.6,43,39,True,1.5,0.52,S,8
2004,lewisra02,SEA,17.5,0.53,2.1,-1.2,23.4,80.0,80,2.2,1.7,36.6,37,45,False,1.29,0.45,S,5
2004,lopezra01,UTA,12.0,0.5,-1.7,-1.0,21.4,11.0,82,3.7,2.1,19.7,42,40,False,1.76,0.51,R,0
2004,luety01,ORL,12.6,0.52,-0.5,-2.0,17.4,69.0,76,4.2,1.6,30.7,21,61,False,2.62,0.26,S,5
2004,madsema01,MIN,9.4,0.51,-2.9,0.0,11.5,12.0,72,0.4,0.7,17.3,58,24,True,0.57,0.71,R,3
2004,maggeco01,LAC,20.1,0.59,3.6,-1.5,25.2,72.0,73,3.1,2.8,36.0,28,54,False,1.11,0.34,S,4
2004,magloja01,NOH,16.5,0.55,-0.9,-0.7,20.0,82.0,82,1.0,2.5,33.9,41,41,True,0.4,0.5,S,3
2004,malonka01,LAL,17.8,0.56,1.1,1.7,19.7,42.0,42,3.9,2.5,32.7,56,26,True,1.56,0.68,S,18
2004,marbust01,PHO,19.9,0.52,3.6,-0.6,25.0,34.0,34,8.3,2.9,41.6,29,53,False,2.86,0.35,S,7
2004,marbust01,NYK,20.9,0.52,4.6,-1.1,26.3,47.0,47,9.3,3.2,39.1,39,43,True,2.91,0.48,S,7
2004,mariosh01,PHO,19.9,0.51,3.0,0.6,22.7,79.0,79,2.7,2.0,40.7,29,53,False,1.35,0.35,S,4
2004,marshdo01,CHI,13.8,0.48,-1.1,0.5,18.3,8.0,16,1.8,1.4,25.5,23,59,False,1.29,0.28,S,9
2004,marshdo01,TOR,19.7,0.56,2.5,0.8,19.7,66.0,66,1.4,1.4,39.1,33,49,False,1.0,0.4,S,9
2004,martida01,MIN,6.1,0.39,-5.0,-2.2,21.4,0.0,16,1.4,0.4,10.8,58,24,True,3.5,0.71,B,9
2004,martike01,NJN,18.7,0.53,0.1,1.8,25.0,62.0,65,2.5,2.6,34.6,47,35,True,0.96,0.57,S,3
2004,mashbja01,NOH,14.7,0.46,0.2,-1.7,29.4,18.0,19,2.5,1.9,38.4,41,41,True,1.32,0.5,S,10
2004,masonde01,MIL,15.7,0.55,0.5,-0.9,21.8,31.0,82,1.9,1.8,30.9,41,41,True,1.06,0.5,R,3
2004,masonro01,TOR,9.7,0.48,-3.0,0.9,19.5,3.0,23,1.0,0.8,12.4,33,49,False,1.25,0.4,B,1
2004,mccarwa01,BOS,10.9,0.54,-0.4,0.0,15.6,23.0,77,1.6,1.2,24.7,36,46,True,1.33,0.44,R,7
2004,mcdyean01,NYK,13.6,0.48,-1.7,0.1,20.5,6.0,18,1.1,1.5,23.4,39,43,True,0.73,0.48,B,8
2004,mcdyean01,PHO,11.8,0.49,-3.2,0.4,15.1,14.0,24,0.7,1.3,21.1,29,53,False,0.54,0.35,B,8
2004,mcgratr01,ORL,25.3,0.53,7.6,-1.2,33.2,67.0,67,5.5,2.7,39.9,21,61,False,2.04,0.26,S,6
2004,mcinnje01,POR,15.0,0.52,0.2,-0.9,19.0,26.0,39,5.0,1.6,32.5,41,41,False,3.12,0.5,S,7
2004,mcinnje01,CLE,15.3,0.5,0.9,-1.2,17.1,31.0,31,7.5,1.9,35.4,35,47,False,3.95,0.43,S,7
2004,mckieaa01,PHI,13.9,0.55,0.2,1.1,16.2,41.0,75,2.6,1.4,28.2,33,49,False,1.86,0.4,S,9
2004,mihmch01,CLE,16.6,0.51,-1.5,-0.2,19.8,1.0,22,0.5,1.1,17.8,35,47,False,0.45,0.43,B,3
2004,mihmch01,BOS,13.8,0.54,-2.7,-0.8,18.0,16.0,54,0.2,1.2,17.4,36,46,True,0.17,0.44,R,3
2004,milesda01,CLE,12.7,0.46,-1.4,-0.2,21.1,16.0,37,2.2,1.5,24.0,35,47,False,1.47,0.43,R,3
2004,milesda01,POR,18.6,0.56,1.7,0.2,21.8,40.0,42,2.0,1.8,28.4,41,41,False,1.11,0.5,S,3
2004,millean02,DEN,18.8,0.54,2.2,0.4,20.7,82.0,82,6.1,2.6,34.6,43,39,True,2.35,0.52,S,4
2004,millebr01,SAC,19.4,0.58,2.0,1.0,17.6,53.0,72,4.3,2.0,36.4,55,27,True,2.15,0.67,S,5
2004,millemi01,MEM,14.9,0.53,0.8,-0.2,20.0,65.0,65,3.6,1.6,27.2,50,32,True,2.25,0.61,S,3
2004,millere01,IND,16.1,0.6,2.5,0.9,15.4,80.0,80,3.1,0.9,28.2,61,21,True,3.44,0.74,S,16
2004,mingya01,HOU,21.9,0.59,1.7,1.1,25.3,82.0,82,1.5,2.5,32.8,45,37,True,0.6,0.55,S,1
2004,moblecu01,HOU,14.1,0.54,0.5,0.9,20.1,80.0,80,3.2,2.3,40.4,45,37,True,1.39,0.55,S,5
2004,mohamna01,ATL,14.7,0.52,-1.1,-1.6,18.6,1.0,53,0.4,1.0,17.7,28,54,False,0.4,0.34,R,5
2004,mohamna01,NYK,18.1,0.57,0.3,0.2,17.9,23.0,27,0.6,1.5,24.9,39,43,True,0.4,0.48,S,5
2004,mooremi01,UTA,13.7,0.58,-1.4,0.8,15.9,0.0,28,0.7,0.8,13.8,42,40,False,0.87,0.51,B,5
2004,murphtr01,GSW,16.8,0.5,-0.6,-1.0,23.6,0.0,28,0.7,1.2,21.8,37,45,False,0.58,0.45,B,2
2004,murrala01,TOR,8.9,0.43,-3.6,-0.2,25.1,4.0,33,0.8,1.2,15.7,33,49,False,0.67,0.4,R,9
2004,murraro01,SEA,15.4,0.5,0.1,-1.4,26.7,18.0,82,2.5,1.8,24.6,37,45,False,1.39,0.45,R,1
2004,nailole01,ATL,14.3,0.48,-2.3,-1.2,25.8,0.0,27,0.6,0.9,11.1,28,54,False,0.67,0.34,B,3
2004,nailole01,CLE,12.2,0.48,-1.3,-3.6,22.1,4.0,22,0.8,1.0,18.0,35,47,False,0.8,0.43,B,3
2004,nashst01,DAL,20.5,0.59,4.7,-2.2,19.5,78.0,78,8.8,2.7,33.5,52,30,True,3.26,0.63,S,7
2004,ndiayma02,ATL,13.3,0.52,-3.7,-1.4,14.1,1.0,25,0.0,0.7,14.4,28,54,False,0.0,0.34,B,3
2004,nestera01,SAS,15.3,0.47,-1.1,2.2,16.8,82.0,82,1.4,1.3,28.7,57,25,True,1.08,0.7,S,5
2004,newblir01,CLE,6.7,0.43,-3.4,-1.0,12.6,25.0,64,1.1,0.8,19.5,35,47,False,1.38,0.43,R,3
2004,nowitdi01,DAL,22.5,0.56,3.8,0.0,24.5,77.0,77,2.7,1.8,37.9,52,30,True,1.5,0.63,S,5
2004,odomla01,MIA,18.5,0.52,1.7,1.2,24.5,80.0,80,4.1,3.0,37.5,42,40,True,1.37,0.51,S,4
2004,okurme01,DET,18.3,0.54,1.0,0.6,21.7,33.0,71,1.0,1.4,22.3,54,28,True,0.71,0.66,R,1
2004,ollieke01,CLE,12.2,0.51,-2.3,0.3,13.3,7.0,82,2.9,1.0,17.1,35,47,False,2.9,0.43,R,6
2004,onealje01,IND,21.1,0.49,1.1,1.3,30.2,78.0,78,2.1,2.3,35.7,61,21,True,0.91,0.74,S,7
2004,onealsh01,LAL,24.4,0.58,3.8,1.0,26.3,67.0,67,2.9,2.9,36.8,56,26,True,1.0,0.68,S,11
2004,ostergr01,UTA,14.3,0.51,-0.5,0.9,13.4,51.0,78,1.6,1.3,27.6,42,40,False,1.23,0.51,S,8
2004,outlabo01,MEM,13.1,0.52,-1.0,1.9,12.1,1.0,82,1.1,0.8,19.6,50,32,True,1.38,0.61,R,10
2004,overtdo01,LAC,7.4,0.43,-3.5,-1.4,13.4,11.0,55,2.4,1.0,18.4,28,54,False,2.4,0.34,R,11
2004,palacmi01,TOR,7.4,0.39,-4.9,0.1,16.6,13.0,59,3.1,1.5,20.5,33,49,False,2.07,0.4,R,4
2004,parketo01,SAS,15.7,0.52,0.8,0.0,22.3,75.0,75,5.5,2.4,34.4,57,25,True,2.29,0.7,S,2
2004,patteru01,POR,14.6,0.53,-0.4,0.7,16.7,1.0,73,1.9,1.4,22.6,41,41,False,1.36,0.5,R,5
2004,paytoga01,LAL,17.3,0.53,1.8,0.2,20.4,82.0,82,5.5,1.8,34.5,56,26,True,3.06,0.68,S,13
2004,peelean01,SAC,11.8,0.57,-0.4,-0.2,14.7,0.0,75,1.6,1.0,18.5,55,27,True,1.6,0.67,R,11
2004,persowe01,MEM,4.6,0.38,-4.2,-2.4,20.1,0.0,16,1.4,1.0,17.8,50,32,True,1.4,0.61,B,9
2004,persowe01,POR,14.8,0.6,2.3,-1.1,15.0,0.0,33,1.2,0.5,18.8,41,41,False,2.4,0.5,R,9
2004,petermo01,TOR,12.1,0.54,-1.3,1.4,15.7,29.0,82,1.4,0.8,26.2,33,49,False,1.75,0.4,R,3
2004,piercpa01,BOS,19.4,0.52,2.3,-0.3,30.5,80.0,80,5.1,3.8,38.7,36,46,True,1.34,0.44,S,5
2004,pippesc01,CHI,12.4,0.45,-1.4,0.8,19.6,6.0,23,2.2,1.3,17.9,23,59,False,1.69,0.28,B,16
2004,poseyja01,MEM,18.8,0.61,2.3,1.4,18.9,82.0,82,1.5,1.4,29.9,50,32,True,1.07,0.61,S,4
2004,princta01,DET,13.3,0.54,0.4,1.4,15.6,80.0,82,2.3,1.5,32.9,54,28,True,1.53,0.66,S,1
2004,przybjo01,ATL,7.1,0.38,-6.0,-1.2,11.4,12.0,12,0.3,1.3,26.2,28,54,False,0.23,0.34,S,3
2004,radmavl01,SEA,15.1,0.53,1.6,-0.8,19.5,38.0,77,1.8,1.4,30.1,37,45,False,1.29,0.45,R,2
2004,randoza01,POR,19.6,0.53,1.1,-1.6,27.6,80.0,81,2.0,3.0,37.9,41,41,False,0.67,0.5,S,2
2004,ratlith01,ATL,12.9,0.5,-2.5,1.7,14.5,52.0,53,1.0,1.6,31.1,28,54,False,0.62,0.34,S,8
2004,ratlith01,POR,16.8,0.57,-1.2,3.3,11.2,31.0,32,0.6,1.1,31.8,41,41,False,0.55,0.5,S,8
2004,rebraze01,DET,9.6,0.5,-5.1,1.2,16.7,2.0,21,0.2,0.6,10.6,54,28,True,0.33,0.66,B,2
2004,reddmi01,MIL,19.9,0.54,3.8,-1.3,26.3,82.0,82,2.3,1.4,36.8,41,41,True,1.64,0.5,S,3
2004,ricegl01,LAC,7.3,0.4,-3.1,-1.3,16.3,0.0,18,1.3,0.7,14.6,28,54,False,1.86,0.34,B,14
2004,richaja01,GSW,16.8,0.5,1.1,-0.6,25.8,78.0,78,2.9,2.5,37.6,37,45,False,1.16,0.45,S,2
2004,richaqu01,LAC,15.1,0.48,1.7,-2.5,24.6,64.0,65,2.1,2.2,36.0,28,54,False,0.95,0.34,S,3
2004,ridnolu01,SEA,13.1,0.5,-0.9,-0.6,19.3,6.0,69,2.4,1.2,16.1,37,45,False,2.0,0.45,R,0
2004,robincl02,GSW,10.8,0.47,-1.1,0.0,19.3,82.0,82,3.3,2.1,34.7,37,45,False,1.57,0.45,S,14
2004,robined01,CHI,11.0,0.5,-2.2,-0.3,17.0,4.0,51,1.1,0.9,20.1,23,59,False,1.22,0.28,R,4
2004,robingl01,PHI,15.0,0.52,-0.3,-1.2,27.4,42.0,42,1.4,2.5,31.8,33,49,False,0.56,0.4,S,9
2004,rogerro01,NJN,14.2,0.49,-1.0,0.7,21.5,15.0,69,2.0,1.4,20.4,47,35,True,1.43,0.57,R,10
2004,rooksse01,ORL,9.0,0.46,-3.7,-0.8,12.3,0.0,20,0.9,0.4,13.5,21,61,False,2.25,0.26,B,11
2004,roseja01,CHI,10.8,0.48,-1.8,-1.5,21.9,14.0,16,3.5,2.3,33.1,23,59,False,1.52,0.28,S,9
2004,roseja01,TOR,12.8,0.49,-1.3,-1.1,24.7,50.0,50,5.5,3.4,39.4,33,49,False,1.62,0.4,S,9
2004,rosema01,SAS,15.0,0.53,-2.1,1.1,22.6,13.0,67,1.0,1.7,18.7,57,25,True,0.59,0.7,R,7
2004,rushka01,LAL,10.4,0.5,-1.7,-0.5,18.2,15.0,72,0.8,0.7,17.3,56,26,True,1.14,0.68,R,1
2004,salmojo01,PHI,10.6,0.48,-1.7,0.9,15.6,24.0,77,1.7,1.0,20.8,33,49,False,1.7,0.4,R,1
2004,simmobo01,LAC,12.6,0.49,-0.9,-0.7,16.8,8.0,56,1.7,1.3,24.6,28,54,False,1.31,0.34,R,2
2004,skinnbr01,MIL,14.4,0.51,-1.1,-0.7,18.7,54.0,56,0.9,1.4,28.2,41,41,True,0.64,0.5,S,5
2004,smithjo02,MIL,16.6,0.51,0.3,-0.7,18.0,76.0,76,1.0,1.1,29.7,41,41,True,0.91,0.5,S,8
2004,snower01,PHI,13.5,0.49,-1.0,-0.3,16.5,82.0,82,6.9,2.3,36.2,33,49,False,3.0,0.4,S,8
2004,sprewla01,MIN,14.7,0.49,0.3,-0.6,23.6,82.0,82,3.5,1.9,37.8,58,24,True,1.84,0.71,S,11
2004,stackje01,WAS,13.2,0.49,-1.2,-2.5,26.0,17.0,26,4.0,3.4,29.8,25,57,False,1.18,0.3,S,8
2004,stevede01,UTA,12.2,0.48,-0.9,-1.5,22.3,54.0,54,1.7,1.5,28.0,42,40,False,1.13,0.51,S,3
2004,stevede01,ORL,10.5,0.46,-2.0,-2.0,17.3,24.0,26,2.5,1.5,35.9,21,61,False,1.67,0.26,S,3
2004,stojape01,SAC,21.8,0.62,5.2,-1.3,23.9,81.0,81,2.1,1.9,40.3,55,27,True,1.11,0.67,S,5
2004,stoudam01,PHO,19.8,0.54,0.8,-0.7,27.5,53.0,55,1.4,3.2,36.8,29,53,False,0.44,0.35,S,1
2004,stoudda01,POR,14.8,0.51,1.1,-0.9,19.2,82.0,82,6.1,2.2,38.0,41,41,False,2.77,0.5,S,8
2004,stricro02,ORL,15.8,0.51,0.5,-2.0,18.3,9.0,46,4.0,1.5,19.9,21,61,False,2.67,0.26,R,15
2004,stricro02,TOR,11.8,0.38,-2.5,-0.8,19.2,1.0,15,3.9,1.2,18.8,33,49,False,3.25,0.4,B,15
2004,surabo01,ATL,18.5,0.52,2.1,-1.4,21.3,18.0,27,5.3,2.4,35.4,28,54,False,2.21,0.34,S,8
2004,swiftst01,MEM,19.2,0.53,-0.2,0.7,22.8,10.0,77,0.5,1.1,19.8,50,32,True,0.45,0.61,R,3
2004,szczewa02,MIN,15.3,0.54,1.2,-0.6,22.1,0.0,28,1.2,1.0,22.2,58,24,True,1.2,0.71,B,4
2004,tayloma01,HOU,13.6,0.51,-1.9,0.1,22.7,10.0,75,1.4,2.0,27.7,45,37,True,0.7,0.55,R,6
2004,terryja01,ATL,16.2,0.52,1.4,-1.1,23.2,78.0,81,5.4,2.8,37.3,28,54,False,1.93,0.34,S,4
2004,thomaet01,WAS,16.4,0.54,-1.1,0.0,17.9,15.0,79,0.9,1.4,24.1,25,57,False,0.64,0.3,R,2
2004,thomake01,PHI,15.9,0.53,-0.2,-0.5,19.6,72.0,74,1.5,2.3,36.5,33,49,False,0.65,0.4,S,4
2004,thomaku01,NYK,14.1,0.5,-1.3,0.6,18.5,75.0,80,1.9,1.7,31.9,39,43,True,1.12,0.48,S,8
2004,thomati01,MIL,14.2,0.52,0.2,-0.2,21.5,42.0,42,2.1,1.7,32.0,41,41,True,1.24,0.5,S,6
2004,thomati01,NYK,16.7,0.55,1.4,-0.9,24.2,23.0,24,1.4,1.8,31.1,39,43,True,0.78,0.48,S,6
2004,tinslja01,IND,16.4,0.54,1.7,1.8,17.5,43.0,52,5.8,2.1,26.5,61,21,True,2.76,0.74,S,2
2004,trentga01,MIN,12.9,0.52,-2.2,-1.1,19.4,2.0,68,0.7,0.8,15.1,58,24,True,0.87,0.71,R,8
2004,turkohe01,SAS,14.1,0.52,0.1,2.4,18.1,44.0,80,1.9,1.2,25.9,57,25,True,1.58,0.7,S,3
2004,vanexni01,GSW,13.1,0.47,0.4,-1.8,22.1,29.0,39,5.3,2.0,32.2,37,45,False,2.65,0.45,S,10
2004,vanhoke01,NYK,17.2,0.55,1.2,-0.3,24.2,47.0,47,1.8,2.5,33.5,39,43,True,0.72,0.48,S,6
2004,vanhoke01,MIL,18.9,0.6,3.1,-1.1,22.5,15.0,25,1.5,2.0,30.6,41,41,True,0.75,0.5,S,6
2004,vaughja01,ATL,8.0,0.44,-4.4,-0.6,14.0,6.0,71,2.7,1.2,17.9,28,54,False,2.25,0.34,R,6
2004,wadedw01,MIA,17.6,0.53,1.4,0.1,25.0,56.0,61,4.5,3.2,34.9,42,40,True,1.41,0.51,S,0
2004,wagneda02,CLE,8.6,0.44,-3.6,-1.2,23.3,4.0,44,1.2,0.9,16.1,35,47,False,1.33,0.43,R,1
2004,walkean02,DAL,15.8,0.48,1.3,-0.8,21.8,82.0,82,4.5,2.5,34.6,52,30,True,1.8,0.63,S,7
2004,wallabe01,DET,17.3,0.44,0.2,3.3,15.3,81.0,81,1.7,1.5,37.7,54,28,True,1.13,0.66,S,7
2004,wallara01,POR,17.5,0.52,1.7,-0.2,23.3,44.0,45,2.5,1.9,37.2,41,41,False,1.32,0.5,S,8
2004,wallara01,ATL,13.7,0.4,-2.3,-1.0,30.7,1.0,1,2.0,3.0,42.0,28,54,False,0.67,0.34,S,8
2004,wallara01,DET,18.8,0.5,1.4,3.2,23.2,21.0,22,1.8,1.3,30.6,54,28,True,1.38,0.66,S,8
2004,wardch01,NYK,17.5,0.57,2.7,1.4,19.0,10.0,35,4.9,2.0,23.6,39,43,True,2.45,0.48,R,9
2004,watsoea01,MEM,12.8,0.44,-1.3,0.3,18.1,14.0,81,5.0,1.8,20.6,50,32,True,2.78,0.61,R,2
2004,weathcl01,NYK,13.5,0.56,-0.4,1.2,12.3,1.0,15,0.9,0.6,14.4,39,43,True,1.5,0.48,B,11
2004,weathcl01,HOU,15.0,0.53,-0.3,0.5,16.1,0.0,37,0.5,0.7,17.6,45,37,True,0.71,0.55,R,11
2004,webbech01,SAC,17.2,0.46,-0.2,-0.4,28.9,23.0,23,4.6,2.6,36.1,55,27,True,1.77,0.67,S,10
2004,wellsbo01,POR,11.3,0.42,-3.8,-0.6,25.7,10.0,13,2.7,2.5,31.1,41,41,False,1.08,0.5,S,5
2004,wellsbo01,MEM,13.5,0.49,-2.1,-0.5,26.8,17.0,59,1.8,2.2,24.9,50,32,True,0.82,0.61,R,5
2004,welscji01,BOS,12.6,0.53,-1.1,0.1,17.4,68.0,81,2.3,1.6,26.9,36,46,True,1.44,0.44,S,1
2004,wesleda01,NOH,12.6,0.48,-0.8,-0.7,22.4,60.0,61,2.9,1.6,32.8,41,41,True,1.81,0.5,S,10
2004,whitnch01,WAS,10.1,0.5,-0.5,0.1,12.6,5.0,16,0.9,0.4,11.6,25,57,False,2.25,0.3,B,10
2004,wilcoch01,LAC,15.3,0.56,-0.4,-1.8,19.3,17.0,65,0.8,1.2,20.6,28,54,False,0.67,0.34,R,1
2004,williaa01,NJN,13.2,0.55,-2.4,0.8,17.5,7.0,72,1.1,1.2,18.6,47,35,True,0.92,0.57,R,10
2004,willial02,TOR,11.4,0.46,-2.4,0.6,17.1,54.0,56,4.0,1.4,30.9,33,49,False,2.86,0.4,S,6
2004,willico02,DET,14.4,0.55,-1.4,-0.1,23.8,0.0,79,0.7,1.4,19.9,54,28,True,0.5,0.66,R,8
2004,willier01,BOS,15.7,0.54,-0.5,-0.6,22.7,0.0,21,1.2,1.5,24.4,36,46,True,0.8,0.44,B,8
2004,willier01,CLE,11.2,0.47,-2.2,-0.1,18.1,36.0,50,1.9,1.1,27.5,35,47,False,1.73,0.43,S,8
2004,willija02,MEM,16.9,0.52,3.3,-0.8,19.0,68.0,72,6.8,1.9,29.4,50,32,True,3.58,0.61,S,5
2004,willije01,TOR,12.4,0.55,-2.5,1.8,11.1,12.0,15,0.7,1.5,27.1,33,49,False,0.47,0.4,S,7
2004,willisc01,PHO,19.3,0.55,0.4,0.3,19.1,10.0,16,0.4,0.4,16.7,29,53,False,1.0,0.35,B,13
2004,willish01,NOH,11.1,0.42,-2.9,0.1,20.7,2.0,16,3.3,1.3,14.9,41,41,True,2.54,0.5,B,5
2004,wrighlo02,MEM,14.0,0.47,-1.7,-0.5,19.4,46.0,65,1.1,1.2,25.8,50,32,True,0.92,0.61,S,7
2003,abdursh01,ATL,19.9,0.57,2.3,-0.7,24.2,81.0,81,3.0,2.6,38.1,35,47,False,1.15,0.43,S,6
2003,alexaco02,NOH,9.3,0.46,-3.3,-1.2,21.3,7.0,66,1.2,1.0,20.6,47,35,True,1.2,0.57,R,2
2003,allenma01,MIA,9.9,0.46,-3.9,-0.4,19.7,73.0,80,0.7,1.6,29.0,25,57,False,0.44,0.3,S,1
2003,allenra02,MIL,19.9,0.56,3.4,-1.9,27.8,46.0,47,3.5,2.5,35.8,42,40,True,1.4,0.51,S,6
2003,allenra02,SEA,23.3,0.57,6.4,0.2,27.7,29.0,29,5.9,2.8,41.3,40,42,False,2.11,0.49,S,6
2003,alstora01,TOR,14.4,0.51,0.2,-1.0,20.7,4.0,47,4.1,1.8,20.9,24,58,False,2.28,0.29,R,3
2003,anderch01,DEN,14.0,0.44,-2.4,0.4,19.9,3.0,59,0.5,1.0,15.4,17,65,False,0.5,0.21,R,1
2003,anderde01,POR,16.9,0.56,2.2,0.1,19.5,76.0,76,4.3,1.7,33.6,50,32,True,2.53,0.61,S,5
2003,anderke01,SEA,15.9,0.47,-1.0,1.5,19.1,1.0,38,3.2,0.9,18.1,40,42,False,3.56,0.49,R,11
2003,anderke01,NOH,10.2,0.44,-3.3,-0.1,20.6,1.0,23,3.3,1.8,19.4,47,35,True,1.83,0.57,B,11
